TAZID,CO_FIPS,xcoord,ycoord
2100,49,-111.897872183903,40.4277113569765
2101,49,-111.905207723691,40.4297739266546
2102,49,-111.893891837935,40.4328168793582
2104,49,-111.903488305859,40.4384456310125
2105,49,-111.912934721767,40.4447415869689
2108,49,-111.869093102678,40.4396182485831
2109,49,-111.879270597249,40.4411691547552
2113,49,-111.893045119555,40.4362420304002
2114,49,-111.878570804582,40.4475001892929
2111,49,-111.887630672056,40.4404073218769
2115,49,-111.895672538747,40.4454944213546
2116,49,-111.903645433273,40.4467583710389
2118,49,-111.902194387582,40.4550652985818
2123,49,-111.814063810329,40.4403398141757
2127,49,-111.792492216975,40.4368010701761
2134,49,-111.778632615842,40.4429574452699
2136,49,-111.779159240428,40.4356204498674
2137,49,-111.767502502003,40.4356309611852
2126,49,-111.807032008402,40.4343209606234
2139,49,-111.818739303289,40.4250756272056
2142,49,-111.789156568905,40.4265634982888
2146,49,-111.794272105414,40.4162317116909
2147,49,-111.782987562815,40.4166555940173
2148,49,-111.796539761072,40.4092177692863
2143,49,-111.779818301416,40.4271554373433
2155,49,-111.766565571596,40.4275808753094
2156,49,-111.75741441053,40.4256223051521
2138,49,-111.757705233233,40.435869589488
2159,49,-111.749862671555,40.421042103129
2160,49,-111.776726190744,40.4139221712766
2162,49,-111.75561943112,40.4094667369199
2163,49,-111.744496845641,40.4028812842874
2164,49,-111.779809198733,40.4023073882598
2154,49,-111.786631855178,40.3961841337422
2169,49,-111.790598292426,40.3870759171542
2168,49,-111.801983815188,40.3870797461973
2170,49,-111.777238648893,40.3875137158156
2165,49,-111.767564693258,40.3989385104327
2058,49,-111.834304190117,40.3955472935821
2171,49,-111.826839852249,40.3862510483828
2167,49,-111.814111606641,40.3874160331596
2174,49,-111.801326481873,40.381363057907
2175,49,-111.790540045313,40.3810435575951
2176,49,-111.777031214063,40.379529080938
2173,49,-111.808589863892,40.3796363051306
2177,49,-111.797159575637,40.3779177176923
2178,49,-111.788933761416,40.376870665857
2179,49,-111.776385548607,40.3738485152473
2181,49,-111.799926429685,40.3728631533005
2182,49,-111.797175195792,40.3757370527821
2186,49,-111.77907564628,40.3605398165453
2188,49,-111.769845085968,40.3533242763522
2187,49,-111.771172617165,40.3592907874331
2172,49,-111.81831050327,40.3804615479098
2189,49,-111.826515681093,40.3789984575378
2190,49,-111.824411841562,40.3748070939418
2193,49,-111.807847722178,40.3678869101337
2180,49,-111.810946758855,40.3754968344696
2194,49,-111.822559483198,40.3589800828438
2197,49,-111.789862651355,40.360957759082
2200,49,-111.791912629087,40.3531748978828
2198,49,-111.782734768728,40.3570517343617
2201,49,-111.777521934468,40.3504892333651
2203,49,-111.77939157129,40.3421609024835
2202,49,-111.793659206662,40.3464823592234
2204,49,-111.764170564098,40.3875241598913
2206,49,-111.744723514425,40.3873974914998
2212,49,-111.75428704952,40.37116735304
2219,49,-111.747143988051,40.3631019822986
2216,49,-111.734720712787,40.3651633667177
2213,49,-111.744282399368,40.3699295249744
2220,49,-111.741920328686,40.3618956383715
2221,49,-111.731823470273,40.356470186177
2222,49,-111.720077620456,40.3567003910175
2223,49,-111.706527032381,40.3567771957091
2225,49,-111.711290667582,40.348540428926
2226,49,-111.695498497195,40.3461721987004
2227,49,-111.717918540451,40.3418929445179
2232,49,-111.756738515323,40.364434204019
2234,49,-111.76502445205,40.3597343095012
2235,49,-111.761502686412,40.3559117159929
2236,49,-111.755776801841,40.3581247588596
2239,49,-111.751101775717,40.3529387898668
2241,49,-111.763207301668,40.3495850943345
2244,49,-111.767400585292,40.3423738780641
2242,49,-111.75083211006,40.3486262170818
2243,49,-111.734764464999,40.3483637554114
2246,49,-111.747312006817,40.3411297749321
2250,49,-111.730957171109,40.3303417810076
2247,49,-111.733505962866,40.3429587906626
2261,49,-111.730590431738,40.3154907580048
2252,49,-111.762984234254,40.3199870045756
2262,49,-111.759118378326,40.3069118526162
2264,49,-111.743057094341,40.3080018599607
2269,49,-111.739648629454,40.3015265813085
2270,49,-111.735763639841,40.3013148613525
2267,49,-111.75810369458,40.3004078909593
2272,49,-111.757643440004,40.2933420708178
2268,49,-111.747133471214,40.3004223764117
2273,49,-111.748944181579,40.2932055793137
2275,49,-111.735680039365,40.2956363493809
2274,49,-111.740231186769,40.2934244271187
2276,49,-111.729781920082,40.2935113172615
2271,49,-111.729755425339,40.3008034410361
2266,49,-111.729864636275,40.3082688642885
2277,49,-111.751696990245,40.2865039317955
2278,49,-111.740766261858,40.283334854874
2279,49,-111.729432746822,40.2862200099341
2280,49,-111.725863251705,40.2787547171524
2281,49,-111.733973478576,40.2750320618279
2282,49,-111.720333670619,40.2721355617464
2283,49,-111.7264097973,40.2662194582743
2284,49,-111.71455099975,40.264758243785
2289,49,-111.710693332247,40.322627403508
2286,49,-111.712631446322,40.3293766876068
2285,49,-111.720095781234,40.3300238003722
2288,49,-111.719972497295,40.3227534731406
2287,49,-111.726807836083,40.3237389796301
2290,49,-111.720482277626,40.3155240029872
2296,49,-111.710044718835,40.3008283820678
2295,49,-111.72020561448,40.3008152256844
2292,49,-111.720315663874,40.3082039162628
2293,49,-111.710147055805,40.3082611410595
2291,49,-111.708998519558,40.3154547859113
2294,49,-111.702513840448,40.3078504907793
2297,49,-111.700907292682,40.3005963140801
2298,49,-111.708422597509,40.3308361761266
2301,49,-111.674364060306,40.3258773729994
2230,49,-111.684295586011,40.3375411339401
2302,49,-111.70127308881,40.3230368920663
2300,49,-111.684930394121,40.3307832547806
2303,49,-111.691842192365,40.3229711981319
2299,49,-111.698400049926,40.3297920851246
2305,49,-111.699526881829,40.3158179713757
2306,49,-111.691077584508,40.3155689312888
2310,49,-111.690948284012,40.308206027837
2312,49,-111.671933911611,40.3082291884461
2313,49,-111.664664878948,40.308945355025
2309,49,-111.69787978554,40.3086400676102
2314,49,-111.695071104134,40.3013956598477
2316,49,-111.681279982472,40.3007526255666
2317,49,-111.671378882351,40.3008583295492
2318,49,-111.720099017373,40.2935564562782
2319,49,-111.709928176759,40.2935452513027
2320,49,-111.700532487624,40.2932475664297
2321,49,-111.69478805908,40.2935977520847
2332,49,-111.689687242331,40.2936722370347
2324,49,-111.700187955959,40.2861491913572
2325,49,-111.69267270021,40.2857142159731
2328,49,-111.692270582973,40.2784819382454
2329,49,-111.68816241807,40.2786975302445
2330,49,-111.699897496103,40.2744183698484
2327,49,-111.700010749955,40.2788539552174
2331,49,-111.690021792247,40.2743123801444
2335,49,-111.688028532562,40.2864895653101
2336,49,-111.680972439849,40.2859908594187
2337,49,-111.672144158221,40.2862027569159
2338,49,-111.682341694247,40.279856513692
2339,49,-111.679956221259,40.2755826567219
2340,49,-111.670519637684,40.2751513562634
2341,49,-111.711330314667,40.2713591201707
2342,49,-111.705534144342,40.2723314423964
2343,49,-111.698819079136,40.2728013285716
2344,49,-111.689829688932,40.2724374912215
2346,49,-111.69891260139,40.2681657915114
2347,49,-111.688853896355,40.2696351673337
2345,49,-111.702565684596,40.262617296752
2348,49,-111.690844336727,40.2647093619321
2350,49,-111.678607124624,40.2714507910354
2352,49,-111.660291943585,40.3077508606896
2355,49,-111.658766179062,40.2999781292426
2356,49,-111.652060728336,40.3000270588251
2353,49,-111.656763177952,40.3069076351493
2308,49,-111.666890979496,40.316065510614
2357,49,-111.64021318618,40.2945019149275
2358,49,-111.665821048814,40.2938796146244
2359,49,-111.662425862275,40.2889856198034
2360,49,-111.656863910374,40.2863236914726
2362,49,-111.643850847095,40.2881977401782
2363,49,-111.66182186116,40.2747169633375
2364,49,-111.656164809047,40.2793548937969
2361,49,-111.651995082767,40.2882983642184
2365,49,-111.651917778895,40.2752360719011
2367,49,-111.652286846779,40.2664233643204
2368,49,-111.63905000592,40.2683967743286
2370,49,-111.660899840915,40.2610714167341
2369,49,-111.66677381787,40.2653472591546
2371,49,-111.673815843224,40.2636854628918
2372,49,-111.669873915374,40.2606903075283
2374,49,-111.675489326225,40.2584704247492
2349,49,-111.683463314891,40.2634912443727
2375,49,-111.670074563488,40.2547286838658
2373,49,-111.666125243533,40.2588928232382
2376,49,-111.664674502316,40.2537364621231
2378,49,-111.656014758889,40.2587250183789
2379,49,-111.649391975114,40.2598752426939
2377,49,-111.660368462341,40.2535660317145
2382,49,-111.657363760043,40.2532031960639
2383,49,-111.657380759913,40.2474629630831
2380,49,-111.64107695032,40.2598331583915
2384,49,-111.64976188922,40.2504897461694
2387,49,-111.655152524361,40.2423342658214
2388,49,-111.648915358782,40.2426813201675
2389,49,-111.644824351074,40.2435815083199
2385,49,-111.638516877367,40.2496494498111
2390,49,-111.639777651546,40.2424883896529
2391,49,-111.633553818298,40.2410681694652
2393,49,-111.649114306276,40.2383845367616
2394,49,-111.644858001776,40.2393517643176
2395,49,-111.64073470801,40.2372384372204
2392,49,-111.655167432468,40.2383890148114
2396,49,-111.656907029534,40.2350639054185
2397,49,-111.653414499508,40.2350539800275
2399,49,-111.644869612946,40.2355383299346
2400,49,-111.634252055076,40.2332276758567
2401,49,-111.689976493624,40.2571218410137
2402,49,-111.680604247664,40.2565660212305
2405,49,-111.675173793731,40.248616617639
2406,49,-111.669791356221,40.24709822053
2404,49,-111.681324461406,40.2500279276979
2409,49,-111.687455593699,40.2430805015516
2410,49,-111.678160212194,40.2420463448376
2411,49,-111.670175728215,40.2423819841137
2415,49,-111.679492976842,40.2373230262584
2416,49,-111.670954561098,40.2384395263851
2417,49,-111.6648162557,40.2384246394597
2413,49,-111.660376526108,40.2423528508347
2418,49,-111.660421366782,40.238404350454
2419,49,-111.670974382685,40.2351149413626
2421,49,-111.660444536995,40.2350732016251
2422,49,-111.718708436475,40.2567341950772
2423,49,-111.703723987548,40.2540735036381
2426,49,-111.708412502747,40.2481882789524
2427,49,-111.700996259283,40.245159061581
2425,49,-111.715581924313,40.246639881807
2428,49,-111.702771152259,40.2401925293657
2429,49,-111.693683001163,40.2406785382694
2430,49,-111.721195134023,40.2368888883602
2424,49,-111.725823854151,40.2455723639566
2433,49,-111.724024335174,40.2319491979301
2434,49,-111.708603684194,40.2302936311222
2439,49,-111.707919389267,40.2203599054807
2441,49,-111.690834108593,40.2205713573698
2436,49,-111.691162923265,40.2298129749057
2437,49,-111.683798136884,40.2289872264496
2447,49,-111.67731041039,40.2300173437047
2448,49,-111.670984595452,40.2317422315436
2450,49,-111.660458211108,40.231704529424
2451,49,-111.671006703621,40.227759887532
2456,49,-111.660527970682,40.2236497065342
2453,49,-111.660451233137,40.2276119388967
2452,49,-111.664891770586,40.2277353937325
2457,49,-111.665853258752,40.2203976367002
2454,49,-111.671237597673,40.2238390969718
2445,49,-111.672061813269,40.2136208741639
2446,49,-111.6644749099,40.2109956632615
2458,49,-111.660227361508,40.2154423074621
2460,49,-111.65692306386,40.231698848199
2461,49,-111.653432975474,40.231685548186
2462,49,-111.649132847082,40.2316640891009
2463,49,-111.642305576287,40.2313853829508
2465,49,-111.648425087983,40.2275816981212
2466,49,-111.643950480614,40.2280219353674
2470,49,-111.645702901367,40.2226205828356
2467,49,-111.638762315745,40.2260380567258
2471,49,-111.655740535041,40.2183012551595
2472,49,-111.648784509276,40.2139415986618
2473,49,-111.642338837121,40.2141349080238
2478,49,-111.655865747781,40.2113984147264
2474,49,-111.636690416883,40.2135602195509
2480,49,-111.635458501034,40.2038081836586
2482,49,-111.623482637379,40.2075640445502
2483,49,-111.617599194459,40.1927808651672
2486,49,-111.641863101666,40.1870458957962
2487,49,-111.63445473672,40.1849408702308
2485,49,-111.634421665449,40.1940871796935
2503,49,-111.614424947274,40.1758683651433
2488,49,-111.624574396634,40.1830615587636
2489,49,-111.64218771924,40.1780106000135
2491,49,-111.622699214302,40.1763024491774
2492,49,-111.642137206256,40.1706131143873
2494,49,-111.623496158076,40.1703690039884
2633,49,-111.651914518466,40.1641096352321
2495,49,-111.642163884477,40.1640632438523
2496,49,-111.63267516754,40.1640001327308
2497,49,-111.622939485634,40.1639249036622
2484,49,-111.626853337681,40.19202219739
2499,49,-111.614816535081,40.1827502563337
2636,49,-111.65194836385,40.1576099612653
2513,49,-111.642149090775,40.1575930036331
2514,49,-111.632664038009,40.1575756814038
2517,49,-111.635079282166,40.1489066728561
2515,49,-111.622691213201,40.1575707554681
2519,49,-111.61654996335,40.1503055136219
2518,49,-111.627096142072,40.1493971655593
2521,49,-111.641429777714,40.1403401432453
2525,49,-111.613542825136,40.1586636834328
2526,49,-111.607008594531,40.158193338817
2527,49,-111.599837835852,40.1579402765318
2528,49,-111.591324089431,40.1575408507697
2530,49,-111.56219094059,40.1534298641322
2532,49,-111.600467278389,40.1518964592795
2531,49,-111.605404635875,40.1520663225753
2536,49,-111.600350139706,40.1452932610114
2539,49,-111.565811369112,40.1450667637725
2533,49,-111.590499535916,40.1506914757021
2540,49,-111.602990653904,40.1412262560813
2542,49,-111.593286641754,40.1358285645081
2546,49,-111.608984093933,40.1277594942493
2547,49,-111.601615208221,40.1252780931329
2541,49,-111.605101778079,40.1346820752765
2548,49,-111.603284417094,40.1192535124028
2549,49,-111.588228432796,40.1229898900458
2568,49,-111.607852316878,40.1113797621628
2551,49,-111.600999003699,40.112348636175
2553,49,-111.571399649089,40.1089585202165
2522,49,-111.629093482669,40.1404310928117
2556,49,-111.640268733789,40.1326261011409
2523,49,-111.61808364396,40.1411732994987
2557,49,-111.627818462982,40.1329807034495
2559,49,-111.64417839898,40.1274690032529
2560,49,-111.638718231924,40.1244119108233
2558,49,-111.621075748102,40.1301178193507
2561,49,-111.630098429694,40.1257821640759
2563,49,-111.616711209994,40.1260611653105
2564,49,-111.624988335805,40.11935209152
2565,49,-111.614970299405,40.1186365330874
2562,49,-111.633873828152,40.119427558954
2566,49,-111.626621050698,40.1118738019423
2567,49,-111.616194514552,40.1116088454568
2577,49,-111.611562548463,40.0966843432337
2569,49,-111.61740652767,40.1049842054376
2570,49,-111.605417706539,40.1042000892825
2571,49,-111.603061513002,40.0975169561675
2572,49,-111.594325743275,40.0933410523459
2573,49,-111.588658832754,40.0783025496252
2575,49,-111.604716713413,40.0837537281799
2576,49,-111.604022776665,40.0905054465984
2581,49,-111.620066954808,40.0996844954307
2583,49,-111.621705045371,40.0946022882796
2584,49,-111.630525820029,40.0891892445758
2585,49,-111.620948914682,40.0869413474845
2586,49,-111.628076555535,40.0797697946837
2589,49,-111.64394786135,40.0864234427289
2738,49,-111.657876997817,40.0746073882008
2590,49,-111.649173816739,40.0810495211238
2588,49,-111.648765183011,40.0948112743471
2592,49,-111.649652905923,40.1247148678063
2594,49,-111.644395526414,40.121315442968
2593,49,-111.651238731765,40.1214707686611
2595,49,-111.651200763486,40.1175638234516
2596,49,-111.644145460036,40.1175246587004
2597,49,-111.638743742179,40.1170571636694
2599,49,-111.644177334192,40.1123664756255
2598,49,-111.651239016054,40.1124039550571
2580,49,-111.62924970137,40.1041202079038
2600,49,-111.637096367652,40.1119879887951
2587,49,-111.651379698489,40.1009542021742
2601,49,-111.651263447262,40.1078314180455
2602,49,-111.644046936607,40.1076385258823
2603,49,-111.637718012586,40.1062497179262
2604,49,-111.644719708998,40.101533989654
2606,49,-111.638702338549,40.0931053694861
2608,49,-111.657107259698,40.1194287985506
2612,49,-111.676275531023,40.104532694963
2609,49,-111.669658532519,40.1110141664625
2607,49,-111.662701122388,40.1176456420241
2610,49,-111.662529184219,40.1126641670613
2613,49,-111.668117332601,40.1040734759636
2614,49,-111.662696475211,40.1062859338804
2611,49,-111.657309024197,40.1124232073823
2615,49,-111.657633151021,40.1066070326121
2616,49,-111.680061559287,40.1001924881822
2617,49,-111.660024087217,40.0995942799524
2623,49,-111.688424493527,40.088257020121
2618,49,-111.688119628505,40.0945530826226
2624,49,-111.676139048973,40.0882542014174
2620,49,-111.66845102442,40.0931750239068
2621,49,-111.663136018924,40.0952060791359
2622,49,-111.696295292836,40.0886617881545
2625,49,-111.660508467431,40.0864541419853
2629,49,-111.731632856248,40.1630592414075
2635,49,-111.66051701476,40.1537584837002
2637,49,-111.651713803423,40.14941660676
2654,49,-111.681978503157,40.1358335575751
2639,49,-111.66683893053,40.1392437944572
2640,49,-111.651335529343,40.1400084234766
2644,49,-111.650927244567,40.1315758252424
2652,49,-111.703509532145,40.1352891582244
2649,49,-111.707667529941,40.1440518997207
2650,49,-111.694249448221,40.1441444864339
2642,49,-111.665345336277,40.1228196488786
2656,49,-111.679542224312,40.1272136387462
2659,49,-111.674774187451,40.1192467262265
2657,49,-111.695935601196,40.1201198923242
2658,49,-111.684335214388,40.1191824013103
2660,49,-111.692961720553,40.1121900447364
2661,49,-111.68300796786,40.1113643084093
2662,49,-111.674565750171,40.1139398709629
2663,49,-111.687431400512,40.1058943198534
2669,49,-111.759320350492,40.1216670450168
2672,49,-111.788545017523,40.1068304692385
2686,49,-111.703731121815,40.0888624416924
2684,49,-111.712226062836,40.0895035737577
2685,49,-111.700700936918,40.0952188977541
2683,49,-111.722148788226,40.0924878560118
2687,49,-111.72763119069,40.0810738016435
2689,49,-111.709336240547,40.0823879038343
2690,49,-111.724338102498,40.0720960268214
2705,49,-111.754603996794,40.0529592975875
2703,49,-111.780793889014,40.0484301007237
2707,49,-111.766105283507,40.0451525042921
2710,49,-111.780692101163,40.0363301372616
2711,49,-111.769634846199,40.0372363656478
2714,49,-111.757781307425,40.0344041142537
2713,49,-111.752181974405,40.0406161640175
2712,49,-111.762105710733,40.0371725108885
2715,49,-111.781472262669,40.027648338633
2709,49,-111.803273413453,40.0306613400629
2717,49,-111.780897255893,40.0184495785523
2720,49,-111.801671154204,40.0114310057647
2721,49,-111.782010025214,40.0081064433172
2723,49,-111.700101040253,40.0812481587168
2688,49,-111.717935759264,40.0798514585821
2724,49,-111.688743997035,40.0807943751114
2725,49,-111.679411471184,40.0831931583724
2726,49,-111.66966353988,40.0833087887462
2727,49,-111.705469609051,40.0726487694152
2730,49,-111.665505912647,40.0754729144567
2735,49,-111.676974537847,40.0582256248231
2734,49,-111.687456337362,40.057550687593
2736,49,-111.699578646239,40.0516556229854
2737,49,-111.686003751861,40.0523218071022
2746,49,-111.638774727264,40.0553068147304
2741,49,-111.63995670487,40.0660236451557
2745,49,-111.649655951882,40.0568049491646
2744,49,-111.659269959662,40.0557252364321
2740,49,-111.649491136047,40.0659356611806
2749,49,-111.667649142049,40.0504557642052
2752,49,-111.685638894116,40.0448733717633
2750,49,-111.674817044681,40.0530144409074
2751,49,-111.675761614393,40.0465119454671
2762,49,-111.706466124892,40.0231816715568
2763,49,-111.695523686498,40.0232662249686
2764,49,-111.68641239928,40.0234387139766
2766,49,-111.694556743764,40.0144536161522
2767,49,-111.678891319095,40.0175430850463
2769,49,-111.663300139245,40.0117260016763
2777,49,-111.711141050919,40.0504088858524
2776,49,-111.719051685269,40.0517345151647
2772,49,-111.722400566588,40.0583773686286
2771,49,-111.716368810646,40.0644099967744
2774,49,-111.728571811339,40.0556762883691
2775,49,-111.727722401484,40.0505678544102
2779,49,-111.719272618532,40.0465647602874
2778,49,-111.72784181712,40.0465571728236
2781,49,-111.720465363316,40.0420557646416
2782,49,-111.706834165684,40.0444031721952
2783,49,-111.713065826601,40.0387421739762
2784,49,-111.704449350927,40.0384431868542
2786,49,-111.710797200312,40.0304838575645
2787,49,-111.719721884334,40.0323476222674
2790,49,-111.727574670367,40.0278177216644
2788,49,-111.728809308208,40.0354260309723
2789,49,-111.736984707745,40.02560716005
2793,49,-111.740152904695,40.0081091125927
2791,49,-111.738493027313,40.0167885648232
2792,49,-111.728679597884,40.0191660393488
2794,49,-111.736649503736,40.047770585041
2780,49,-111.728620750195,40.0421476263422
2795,49,-111.74026318156,40.0416560915849
2798,49,-111.737898927949,40.035672310075
2797,49,-111.745900479061,40.0358237915841
2796,49,-111.752019480178,40.0333277137574
2800,49,-111.744428719594,40.0292479525222
2802,49,-111.75195420861,40.0245958482361
2804,49,-111.750480234772,40.0204762618126
2801,49,-111.758981033954,40.0225094053184
2805,49,-111.758903124745,40.0153783290052
2807,49,-111.750957724385,40.008491850974
2810,49,-111.759525861628,39.9929440212049
2812,49,-111.764127167263,39.9811668848137
2811,49,-111.745668564276,39.9964712977428
2813,49,-111.781639018163,39.9997732424735
2809,49,-111.756846336777,40.0011095061268
2815,49,-111.765836587345,40.0013019509735
2816,49,-111.769220651734,39.9934987141577
2821,49,-111.772999513998,39.9795879778104
2822,49,-111.780900893867,39.9723478083313
2823,49,-111.765503841259,39.9691547080808
2825,49,-111.794961082816,39.9525363573833
2826,49,-111.790749166604,39.9720525810137
2827,49,-111.801832978183,39.9770059590487
2828,49,-111.807387283335,39.9711247275525
2829,49,-111.799138941039,39.9714175419562
2832,49,-111.789827418659,39.9651785591431
2833,49,-111.801172608296,39.9567049998619
2830,49,-111.809939446365,39.9624973584782
2835,49,-111.811019502787,39.9468392726902
2843,49,-111.8130962221,39.9792505160738
2845,49,-111.790180141696,40.0001206672603
2844,49,-111.799925258868,39.9995294117546
2817,49,-111.78171865273,39.9915122296231
2847,49,-111.793296193019,39.9936331499637
2846,49,-111.802885059271,39.991208765402
2819,49,-111.78100030861,39.9849219077346
2849,49,-111.790687844139,39.9876948394996
2850,49,-111.796458588469,39.9808201325442
2848,49,-111.804751627467,39.9851106100399
2851,49,-111.78841372124,39.9789018823486
2853,49,-111.856537747891,40.041307653829
2855,49,-111.854469293388,39.9946280814788
2841,49,-111.844494613187,39.9726361810154
2858,49,-111.815002835579,39.9945179940777
2861,49,-111.942158086205,40.0061761310557
2864,49,-111.904672071747,39.9718937939787
2866,49,-111.920582048974,39.9250470129327
2868,49,-111.890880181726,39.9467305722411
2867,49,-111.908560303534,39.9471007614558
2870,49,-111.828906872811,40.1881977128632
2245,49,-111.756492576519,40.3370515686109
2871,49,-111.936971306511,40.2586630747804
1777,35,-111.834871105565,40.4871228480618
2873,49,-111.86027047409,40.459328533503
2120,49,-111.813415233653,40.4530281206665
2879,0,-111.813088569861,39.9323694419144
154,57,-112.112487153952,41.3050557434841
587,11,-111.916451501156,40.9132511317976
583,11,-111.873832437422,40.9338519144453
693,35,-112.141860131525,40.6906831980548
1351,35,-112.115190854783,40.606487988908
1077,35,-111.820854543177,40.7570794730887
1287,35,-111.792692748299,40.6984046549556
2865,49,-111.974656234428,39.9225882936246
628,11,-111.877175204436,40.8807901702384
1195,35,-111.885344413771,40.7091755445094
1193,35,-111.885422534439,40.7155032781606
1693,35,-111.877133097442,40.5909581328656
2351,49,-111.678112897594,40.2669758544676
2442,49,-111.682528605002,40.2221227011109
2443,49,-111.675233092454,40.2212850474721
1870,49,-111.9988824895,40.3137002982022
356,57,-111.963668917426,41.2121918981509
1955,49,-111.930137933345,40.3364810176131
2125,49,-111.785274005684,40.4497207311307
2124,49,-111.796685618911,40.4436329485298
2231,49,-111.764555223984,40.3660864847661
2185,49,-111.771817721943,40.3673914345575
2311,49,-111.68140372516,40.3082143348837
2754,49,-111.667285333518,40.0416446494584
128,3,-112.029651004657,41.3510200080609
175,57,-112.004653030119,41.3398010034993
625,11,-111.899906506478,40.8694539696047
1401,35,-112.090340436408,40.4948582403149
1841,49,-112.092291089194,40.3225637319594
3,3,-112.077992098741,41.5713115430914
34,3,-112.019391943079,41.5260925173181
81,3,-112.038179342672,41.4845328689874
82,3,-112.022549863998,41.4855775915269
83,3,-112.039895351933,41.4788167093841
87,3,-112.045786165451,41.4678357321478
160,57,-112.076372947855,41.2910051714031
162,57,-112.035119373582,41.2832092135276
173,57,-112.030057451093,41.2516133206767
190,57,-111.952323868078,41.3136206036909
202,57,-111.954970425206,41.3003025725253
203,57,-111.942766843794,41.3021751800815
205,57,-111.953902232972,41.2924986396181
214,57,-112.000650755902,41.278268068747
307,57,-111.974604422046,41.2439368632217
230,57,-111.938981498138,41.2523472973558
237,57,-112.056891559172,41.2393994432463
242,57,-112.054642785219,41.2231189646322
246,57,-112.035180134962,41.2233016213774
277,57,-112.055053317703,41.1944051886859
258,57,-112.070612793639,41.196831909027
273,57,-112.088294260564,41.1834553705755
274,57,-112.092109207335,41.1690759238098
282,57,-112.032743311709,41.1870487033929
279,57,-112.035590492344,41.1971437032951
288,57,-112.059601493521,41.1688957643863
300,57,-112.042042363121,41.1566033642162
345,57,-111.939114639677,41.235989274222
358,57,-111.953068551229,41.2082347437663
383,57,-111.943197093747,41.191270077459
398,57,-111.951789110348,41.1762813846094
408,57,-111.972651841322,41.1693583013939
409,57,-111.980741451445,41.1587727645681
430,11,-112.112626373935,41.1325549341499
432,11,-112.093400291434,41.136235030056
434,11,-112.074123706644,41.1434950219426
468,11,-112.031130477401,41.0988717813813
465,11,-112.054882621843,41.1145005141975
472,11,-112.011233383751,41.0959265793053
471,11,-112.015062513918,41.1086025724258
484,11,-111.934637107693,41.114963245888
564,11,-111.918009362384,40.9917117078104
569,11,-111.925632220008,40.9603737643149
579,11,-111.886520039318,40.9471994334324
600,11,-111.919606196608,40.8991081790711
632,11,-111.885894382209,40.8663148490075
739,35,-111.934741525616,40.8136452836623
676,35,-112.05279482647,40.7672725892383
685,35,-112.054743953622,40.7226995731023
684,35,-112.072825166502,40.7220282238926
700,35,-112.071820012116,40.7162343698837
717,35,-112.086839507641,40.6944562584929
704,35,-112.087045913376,40.7000854984342
705,35,-112.072675195225,40.7001051638402
711,35,-112.053519266536,40.7001245889874
716,35,-112.100061951004,40.675094167291
718,35,-112.074959901867,40.6935161052172
1125,35,-111.889639352222,40.7375614261429
1145,35,-111.88533864995,40.7294758826571
1126,35,-111.88534422759,40.7375635547209
723,35,-112.053614480925,40.6929445779557
726,35,-112.036950351826,40.6905252914995
746,35,-111.95485266123,40.7779391184621
784,35,-111.931955788638,40.7618654427092
789,35,-111.934181511481,40.7449600877344
808,35,-112.028468782668,40.7205149298641
799,35,-111.953944562408,40.7333957480958
811,35,-112.027377014353,40.7004608757161
854,35,-112.000662147114,40.6937104206585
899,35,-111.920655973594,40.6791152841127
935,35,-112.008993291708,40.6459505168875
909,35,-112.015230418485,40.6549117176156
910,35,-112.013179694747,40.6644145033247
913,35,-111.984236544491,40.6603920287408
928,35,-111.926472128949,40.6467175527205
926,35,-111.923463775422,40.6606522904545
937,35,-111.994764754822,40.642255198354
1026,35,-111.919059824325,40.8062207133763
1046,35,-111.874408835395,40.7817841768444
1049,35,-111.87455879846,40.7779353226816
1050,35,-111.86857693764,40.7779245387417
1047,35,-111.86715563055,40.782191546745
1113,35,-111.844673850386,40.7446153046748
1116,35,-111.821398185944,40.7466589328287
1121,35,-111.901991584024,40.7374752978971
1134,35,-111.839384679115,40.7376156231929
1137,35,-111.902017902078,40.7295214234396
1138,35,-111.898256911831,40.7294524237371
1143,35,-111.889634038869,40.7294768319621
1160,35,-111.812744819884,40.7195289424036
1286,35,-111.806114158019,40.7057721141939
1268,35,-111.829421785619,40.713841370596
1218,35,-111.874152092195,40.6934676871282
1223,35,-111.874196035308,40.6807193658836
1290,35,-111.868414117305,40.6934619231041
1307,35,-111.851256496184,40.6806904067191
1317,35,-111.8198766624,40.6785564821939
1321,35,-111.82814255588,40.670766052118
1332,35,-111.840025519485,40.6461262145346
1333,35,-111.830486089026,40.6555177305707
1391,35,-112.086791465716,40.5283681391311
1400,35,-112.104746925311,40.5169748012526
1426,35,-112.018592592844,40.6166273991643
1461,35,-111.978969457798,40.6039601442207
1441,35,-111.934024751359,40.6310598788637
1450,35,-111.916217098124,40.6197179099926
1463,35,-111.972249248711,40.6019931563157
1465,35,-111.97456720728,40.5899435338697
1493,35,-111.973862830056,40.5837993254011
1470,35,-111.952652101142,40.5971424529168
1472,35,-111.953056132043,40.5908760649333
1482,35,-112.0181021007,40.581228963885
1501,35,-111.943452402496,40.5841245997683
1503,35,-111.943421825283,40.5768631273342
1507,35,-111.933904932908,40.5676830108574
1504,35,-111.933897231668,40.576716235276
1506,35,-111.943416867628,40.5678058731267
